,sentence,sentiment,polarity,Sentiment_Type
109,Dirjen Kementerian PUPR Terluka Saat Dijambret di Kota Tua Jakarta Barat Namun Edy belum bisa mengetahui pasti apakah ada barang berharga milik korban yang diambil dalam kejadian tersebut.,0.015000000000000003,0.4277777777777777,Positive
110,Dirjen Bina Konstruksi Kementerian PUPR Jadi Korban Jambret di Kota Tua Pihak kepolisian masih melakukan penyelidikan untuk mengetahui pelaku dan barang berharga yang dijambret.,0.0,0.2,Neutral
111,Ini Tarif Tol JORR Jika Integrasi Diberlakukan Pemerintah melalui Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) menunda pemberlakuan integrasi tarif Tol Jakarta Outer Ring Road (JORR) untu,0.0,0.06666666666666667,Neutral
112,"Bangun Tol Trans Jawa, Menteri Basuki Dijuluki Presiden Jokowi Sebagai Daendels Baru ""Ini yang ingin kita integrasikan semua sehingga pembangunan jalan tol itu betul-betul berguna dan bermanfaat maksimal,"" pungkas Jokowi",0.21818181818181817,0.22727272727272727,Positive
113,Pemerintah Berharap JORR Menjawab Kebutuhan Penyedia Angkutan Logistik Pemerintah berharap sistem integrasi tol lingkar luar Jakarta atau Jakarta Outer Ring Road (JORR) dapat menjawab kebutuhan penyedia angkutan logistik.,0.0,0.0,Neutral
114,"Kembali Ditunda, Waktu Pasti Penerapan Integrasi Toll JORR Belum Ditentukan Direktur Jenderal Bina Marga, Arie Setiadi Moerwanto masih belum bisa memastikan waktu pasti penerapan",0.10000000000000002,0.4166666666666667,Positive
115,Kementerian PUPR Tunda Penerapan Integrasi Tarif Tol JORR Penundaan integrasi tarif tol JORR karena memperhatikan dengan seksama pertimbangan dan masukan dari berbagai elemen masyarakat,-0.075,0.625,Negative
116,"Kementerian PUPR Tambah Rest Area di Tol Fungsional Batang - Pejagan Dengan demikian, nantinya di ruas tol fungsional ini ada 11 tempat istirahat maupun tempat istirahat sementara.",0.0,0.0,Neutral
117,"Kementerian PUPR Gelar Mudik Bareng 500 Pekerja Konstruksi Kompleks GBK Menteri PUPR Basuki Hadimuljono mengatakan, bahwa tradisi mudik merupakan kebahagiaan yang nyata bagi masyarakat.",0.35,0.35000000000000003,Positive
118,"Kementerian PUPR Siagakan 588 Posko Sapta Taruna Kementerian PUPR telah menyiagakan sebanyak 588 Posko Sapta Taruna yang tersebar di seluruh Indonesia,” kata Menteri Basuki",0.0,0.06666666666666667,Neutral
119,Kementerian PUPR Tingkatkan Fasilitas Sanitasi di Tol Trans Jawa Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) meningkatkan fasilitas sanitasi di ruas tol Trans Jawa.,0.0,0.06666666666666667,Neutral
120,"Kementerian PUPR Tetapkan Perubahan Sistem Pentarifan di Jalan Tol Semarang Seksi A, B, dan C Pengguna jalan tol tidak perlu menemui banyak titik pemberhentian saat melakukan perjalanan di Ruas Jalan Tol Semarang.",0.5,0.5,Positive
121,100 Unit Rumah Bantuan PUPR Seharga Rp 13 Miliar di Pidie Jaya Belum Ditempati Seratus unit rumah permanen bantuan Kementerian Pekerjaan Umum dan Perumahan Rakyat (PU-PR) di Gampong Pohroh hingga saat ini belum ditempati.,0.0,0.06666666666666667,Neutral
122,Masjid At-Taqarrub yang Rusak Karena Gempa Kini Sudah Bisa Digunakan Kembali Masyarakat mulai menggunakan masjid itu untuk shalat tarawih pada Rabu (16/5/2018).,0.0,0.0,Neutral
123,Puncak Arus Mudik Diprediksi Terjadi Pada 8 Juni Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) memprediksikan puncak arus mudik pada 8 Juni,0.0,0.06666666666666667,Neutral
124,"Masjid At-Taqarrub Kini Bisa digunakan Shalat Tarawih, Setelah Rusak Berat Akibat Gempa Tahun 2016 Kementerian PUPR telah membangun kembali Masjid At-Taqarrub di Desa Keude, Aceh. Rekonstruksi dilakukan sesuai perintah Presiden Joko Widodo",-0.1625,0.4375,Negative
125,"Dukung Perkembangan Tenun Nasional, Kementerian PUPR Bangun Rusun Sekolah Tenun Rusunawa terus ditambah di berbagai wilayah untuk kalangan yang membutuhkan hunian layak yang terjangkau bagi Masyarakat Berpenghasilan Rendah.",0.035416666666666666,0.39791666666666664,Positive
126,Kementerian PUPR Bangun Jembatan Wear Arafura Hubungkan Pulau Yamdena dan Pulau Larat Membangun Indonesia dari pinggiran menjadi salah satu Nawa Cita Presiden Joko Widodo dan Wakil Presiden Jusuf Kalla.,0.0,0.0,Neutral
127,"Kementerian PUPR Buat Judesa untuk Desa Siru, NTT Teknologi jembatan gantung Judesa merupakan inovasi dari Balitbang PUPR untuk meningkatkan konektivitas antar-desa",0.0,0.0,Neutral
128,"Kementerian PUPR Serahkan Mesin Pencacah Plastik Pertama Buat Labuan Bajo ""Untuk satu km jalan perlu 4 ton plastik. Kabalai set up target di mana sudah 9 km yang akan dicampur sampah plastik. Berarti perlu 36 ton plastik""",0.016666666666666663,0.19444444444444442,Positive
129,"Kementerian PUPR: Tahun Ini Akan Dibangun Jalan Baru Sepanjang 829 Km ""Kami akan menjaga kondisi jaringan jalan nasional agar tetap memberikan pelayanan prima bagi masyarakat. Jalur utama logistik menjadi prioritas.""",0.4343434343434343,0.5959595959595959,Positive
130,"Pemerintah Libatkan Swasta Atasi Kurangnya Pasokan Rumah 13,4 Juta Pemerintah berencana membangun 13.500 rumah susun yang layak huni untuk masyarakat berpenghasilan rendah (MBR).",0.275,0.5625,Positive
131,Kementerian PUPR Resmikan Rusunawa Khusus Lansia Ini Fasilitasnya Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) hari ini meresmikan rumah susun sewa (rusunawa) yang diperuntukkan bagi kalangan lanjut usia (l,0.11904761904761905,0.2349206349206349,Positive
132,"Tahun 2018, Kementerian PUPR Lanjutkan Pembangunan Rumah Nelayan Di Kabupaten Pangandaran Kementerian PUPR telah membangun sebanyak 154 unit rumah khusus nelayan tipe 36 dan telah terhuni di Kabupaten Pangandaran, Provinsi Jawa Barat.",0.0,0.06666666666666667,Neutral
133,Kementerian PUPR Resmikan Rumah Susun Sewa Khusus Lansia di Cibubur Kementerian PUPR menyelesaikan pembangunan Rumah Susun Sewa ayasan Ria Pembangunan yang diperuntukkan bagi para orang tua lanjut usia di Cibubur.,0.17857142857142858,0.319047619047619,Positive
134,"Kementerian PUPR Resmikan Rusunawa Khusus Lansia di Cibubur “Rusunawa lansiia ini sudah seperti apartemen, semua kota siapkan dari mulai gedung, kelistrikan, furnitur, disiapkan, jadi tinggal pakai saja.”",0.16607142857142856,0.3482142857142857,Positive
135,Kementerian PUPR Resmikan Rusunawa Khusus Lansia Rusunawa ini terdiri dari tiga lantai sudah dilengkap ramp dan hand rail untuk mengakomodasi para lansia yang memang memiliki kebutuhan khusus.,0.35714285714285715,0.5714285714285714,Positive
136,Kementerian PUPR Kirim Rangka Baja Pengganti Jembatan Cincin Lama Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono menargetkan perbaikan Jembatan Cincin Lama yang runtuh,0.03333333333333333,0.11111111111111112,Positive
137,Kementerian PUPR Luncurkan Sembilan Aplikasi E-Government Kementerian PUPR meluncurkan sembilan aplikasi yang diperuntukan untuk pelayanan publik.,0.0,0.06666666666666667,Neutral
138,"Menteri Basuki: Over Dimension Over Loading Menjadi Tantangan Keberlanjutan Infrastruktur Jalan Kementerian PUPR mengalokasikan 57% dari Rp 41,6 triliun anggaran di Direktorat Jenderal Bina Marga untuk pemeliharaan jalan dan jembatan.",0.05000000000000002,0.5,Positive
139,"Menteri Basuki: Melalui Diskusi Mengasah Intelektualitas “Kita akan adakan diskusi reguler. Seperti acara bedah buku ini sangat penting. Selain kontennya bagus, pembicaranya adalah para cendekiawan"".",0.4066666666666667,0.558974358974359,Positive
140,Menteri Basuki Upayakan Jembatan Kali Kenteng Bisa Dilalui Mudik 2018 Dengan demikian kendaraan bisa menghindari kemacetan di Kota Salatiga dan sekitarnya.,0.0,0.0,Neutral
141,"Kementerian PUPR Targetkan Tanggul Pengaman Pantai Jakarta 4,5 Km Rampung Pertengahan Tahun 2018 Pembangunan tanggul bertujuan melindungi pesisir Jakarta dari abrasi, mencegah banjir rob di Utara Jakarta dan penataan kawasan pesisir.",0.0,0.0,Neutral
142,"Masih 178 Bidang Lahan Belum Dibebaskan terkait Pembangunan Jalan Tol Gempol-Pasuruan Hingga saat ini, progres pembebasan lahan untuk tol yang memiliki panjang 37,15 kilometer (Km) ini sudah mencapai 90 persen lebih.",0.1875,0.4375,Positive
143,Catat Tiga Titik Kritis di Ruas Tol Jakarta-Surabaya saat Mudik Lebaran Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) mencatat ada tiga titik kritis pada ruas Tol Jakarta-Surabaya.,0.0,0.43333333333333335,Neutral
144,Politikus PKS Yudi Widiana Divonis 9 Tahun Politikus Partai Keadilan Sejahtera (PKS) Yudi Widiana Adia divonis pidana sembilan tahun penjara.,0.0,0.0,Neutral
145,"Pasca Tangani KLB, Kementerian PUPR Terus Tingkatkan Infrastruktur Dasar Terpadu di Asmat Menteri PUPR mengatakan ketersediaan air bersih menjadi kebutuhan utama untuk meningkatkan kualitas lingkungan pemukiman di Kabupaten Asmat.",0.17777777777777778,0.3861111111111111,Positive
146,"Menteri Basuki Kunjungi Monumen Kapsul Waktu, Penyimpan Cita-Cita Anak Indonesia Kementerian PUPR telah menyelesaikan pembangunan Monumen Kapsul Waktu di Kabupaten Merauke, Provinsi Papua.",0.0,0.0,Neutral
147,Modernisasi Jaringan Irigasi Rentang Tingkatkan Pasokan Air Bagi 87.840 Ha Sawah Kementerian PUPR menargetkan pembangunan 1juta hektar jaringan irigasi baru dan merehabilitasi sekitar 3juta jaringan irigasi dari 2015-2019.,0.13636363636363635,0.45454545454545453,Positive
148,"Pemprov Bekerja Sama dengan Kementerian PUPR Guna Percepatan Pembangunan Jakarta Menurut Sandi, Pemprov DKI dalam hal ini telah melakukan bentuk kongret dalam pelaksanaan penyetopan penurunan muka tanah.",0.05000000000000001,0.14444444444444446,Positive
149,Pemerintah Luncurkan Uji Kompetensi Keahlian dan Sertifikasi Siswa SMK Bidang Konstruksi Pemerintah terus meningkatkan peran pendidikan kejuruan untuk menciptakan sumberdaya manusia yang berkualitas sesuai dengan kebutuhan kerja.,0.22499999999999998,0.32500000000000007,Positive
150,Kementerian PUPR Dukung Industri Pariwisata Batam Melalui Pembangunan Rusun Mahasiswa Pembangunan Rusun Mahasiswa BTP dimulai pada 5 Mei 2017 yang peletakan batu pertamanya dilakukan oleh Menteri Basuki dan selesai pada Desember 2017.,0.25,0.3333333333333333,Positive
151,"Pasok Air Baku Kota Batam, Pembangunan Bendungan Sei Gong Rampung Akhir Tahun 2018 Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) tengah menyelesaikan pembangunan Bendungan Sei Gong di Pulau Galang.",-0.07692307692307693,0.19829059829059828,Negative
152,"Promosi Asian Games Lewat Seni Mural, Menpora akan Minta Izin Kepada Kementerian PU dan Gubernur DKI Menpora mengapresiasi keinginan para pengurus Cikini Art Stage yang mau membantu pemerintah dalam mempromosikan Asian Games 2018 lewat seni mural.",0.0,0.022222222222222223,Neutral
153,"Tiga Kementerian Bersama Kejaksaan Agung Tandatangani MoU Pengawasan Pembanguan Infrastruktur Selain itu, Prasetyo turut menugaskan Tim Pengawal dan Pengaman Pemerintah dan Pembangunan (TP4) untuk mengawal jalannya proyek-proyek infrastruktur",0.05000000000000002,0.5,Positive
154,Dirut PT Waskita Karya Minta Maaf Banyak Kecelakaan Konstruksi di Proyek Waskita Karya Dirut PT Waskita Karya (Persero) M Choliq meminta maaf kepada publik karena banyaknya jumlah kecelakaan konstruksi pada proyek Waskita Karya.,0.2380952380952381,0.33174603174603173,Positive
155,"KKK Kementerian PUPR Izinkan 38 Proyek Jalur Layang Lanjutkan Pembangunan, Berikut Daftarnya Komite Keselamatan Konstruksi Kementerian PUPR mengizinkan 38 proyek konstruksi layang atau elevated untuk melanjutkan pembangunan.",0.0,0.1,Neutral
156,"Program Pengembangan Infrastruktur di Distrik Agats, Kementerian PUPR Anggarkan Rp 600 Miliar Kementerian PUPR menganggarkan sekitar Rp 500 sampai Rp 600 miliar untuk program pengembangan infrastruktur di Distrik Agats.",0.0,0.0,Neutral
157,Program Kementerian PUPR Untuk Agats Tahun 2018 Danis juga mengatakan seluruh program tersebut rencananya akan selesai di akhir tahun 2018 ini.,0.0,0.625,Neutral
158,"Kementerian PU PR Prioritaskan Program Air Bersih Dan Sanitasi di Agats Menurut Danis, curah hujan di wilayah Asmat cukup tinggi. Untuk itu pihaknya memprogramkan pembuatan penampungan air baku",0.07397435897435899,0.4420512820512821,Positive
159,"Dirut Waskita Pasrah, Banyak Proyek Infrastrukturnya Dihentikan karena Kecelakaan Kerja Nyoman enggan menjelaskan seberapa banyak proyek yang dihentikan sementara oleh Kementerian PUPR.",0.2916666666666667,0.4583333333333333,Positive
160,Dirjen Bina Konstruksi PUPR: Tidak Semua Proyek Layang Dihentikan Pembangunannya Syarief mengatakan scope-nya adalah hanya pekerjaan yang sifatnya di atas tanah atau eleveted atau layang.,0.016666666666666673,0.5333333333333333,Positive
161,"Akibat Kecelakaan Konstruksi di Tol Becakayu, Waskita Dibayangi Sanksi Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) belum dapat memastikan sanksi yang diberikan kepada PT Waskita Karya (Persero).",0.09375,0.2833333333333333,Positive
162,"Periksa Empat Saksi Insiden Tol Becakayu, Polri Akan Mintai Keterangan Kementerian PUPR Sebanyak empat orang saksi telah diperiksa oleh Polri, terkait dengan ambruknya bekisting pierhead Becakayu",0.0,0.575,Neutral
163,Proyek Jembatan Holtekamp Raih Dua Rekor Dunia Muri Rekor pertama diberikan untuk pengiriman bagian bentang tengah jembatan yang menempuh jarak 3.200 kilometer.,0.18333333333333335,0.2611111111111111,Positive
164,"Jasa Marga Mengaku Tak Rugi Akibat Suspensi Proyek Tol Jakarta-Cikampek II Elevated ""Nggak ada kerugian kok dari kebijakan ini karena kan proyeknya nggak berhenti untuk seterusnya,"" ungkap Desi",-0.125,0.375,Negative
165,"Proyek Infrastruktur 'Elevated' Dihentikan Sementara Untuk Evaluasi, Apa Saja yang Akan Dibahas? Pemerintah dipastikan menghentikan sementara seluruh pekerjaan pembangunan infrastruktur pada struktur layang yang menggunakan beban berat.",0.007142857142857131,0.5357142857142857,Positive
166,"Dirut GBK : Kerugian Fasilitas yang Dirusak Tak Lebih Dari 150 Juta ""Taksirannya tidak lebih dari 150 juta, taksirannya kerugiannya saya ulang tidak lebih 150 juta,"" ujar Winarto",-0.25,0.5,Negative
167,"Kementerian PUPR Segera Teken MoU Dengan BTN Terkait KPR FLPP ”Iya, BTN balik lagi (biayai lewat FLPP). Jadi nanti BTN akan menyusul MoU-nya,”",0.0,0.0,Neutral
168,Kementerian PUPR Jatuhkan Sanksi kepada Waskita Karya Akibat Serentetan Kecelakaan Kerja Kementerian PUPR pun akhirnya menjatuhkan sanksi kepada Waskita untuk proyek kementerian yang digarap oleh mereka,-0.0625,0.6875,Negative
169,Warga Jakarta Diimbau Tidak Panik Imam Santoso mengimbau kepada warga Jakarta agar tidak perlu khawatir intensitas air yang saat ini sudah cukup tinggi.,0.16,0.5399999999999999,Positive
170,"Ini Identitas Lima Korban Jatuhnya Konstruksi Proyek LRT di Jakarta Timur Sebanyak lima orang menjadi korban dan langsung dibawa ke RS Colombia, Kayu Putih, Pulogadung, Jakarta Timur.",0.0,0.75,Neutral
171,"Selasar Tower II BEI Roboh, Ini Laporan Awal Kementerian PUPR Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) langsung mengerahkan tim untuk melakukan pemeriksaan.",0.0,0.06666666666666667,Neutral
172,Tahun Ini 2.300 Unit Rumah DP Nol Persen Dibangun di Kalimantan Utara Tahun ini Kalimantan Utara kebagian membangun 2.300 lebih unit rumah bersubsidi dari pemerintah.,0.5,0.5,Positive
173,"Uji Coba Sukses, Lampu Stadion GBK Tidak Menghasilkan Bayangan Pemerintah kabinet kerja berhasil menyelesaikan renovasi stadion Gelora Bung Karno (GBK) Pada Minggu (14/1/2017). Stadion akan diresmikan oleh Preside",0.525,0.475,Positive
174,"Kementerian PUPR Perkenalkan Program Irigasi Premium Untuk Sawah Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) melakukan pendataan bendung, bendungan dan embung yang sudah selesai namun belum memiliki jarin",0.0,0.06666666666666667,Neutral
175,Program Satu Juta Rumah Berhasil Bangun 904.758 Unit Selama 2017 Pemerintah melalui Kementerian PUPR menyatakan total capaian Program Satu Juta Rumah selama tahun 2017 mencapai angka 904.758 unit rumah.,0.375,0.85,Positive
176,"Kementerian PUPR Berhasil Serap Anggaran 93 Persen Pada 2017 ""Sampai akhir tahun sudah berhasil terserap anggaran 93,04 persen,"" ujar Kepala Biro Komunikasi Publik Kementerian PUPR Endra Atmawidjaja, di Jakarta,",0.35000000000000003,0.638888888888889,Positive
177,Syarat Menteri Sri Mulyani Hadiahi Menteri PUPR Kue Coklat Kementerian PUPR masih memiliki waktu belanja selama 3 hari sebelum memasuki tahun baru untuk menghabiskan sisa anggaran sebesar Rp 20 triliun.,0.13636363636363635,0.45454545454545453,Positive
178,Ketahanan Pangan Tercapai Lantaran Berperannya Sukuk Negara Sukuk negara sebagai alternatif sumber pembiayaan negara di masa mendatang akan semakin berperan dalam mencapai ketahanan pangan,-0.0625,0.25,Negative
179,"Kementerian PUPR Siapkan Jurus Cegah Pengembang Properti Curang ""Kami sudah membangun sistem teknologi informasi berupa database dengan basis website dan aplikasi android.""",0.0,0.0,Neutral
180,REI Raih Penghargaan Mitra Terbaik Kementerian PUPR 2017 Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) memberikan apresiasi tinggi kepada Persatuan Perusahaan Realestat Indonesia,0.27666666666666667,0.24555555555555555,Positive
181,"Kementerian PUPR: Sampai Awal Desember, Program Satu Juta Rumah Terbangun 765.120 Unit “Sebanyak 619.868 unit merupakan rumah MBR dan 145.252 unit untuk non-MBR, sehingga totalnya 765.120 unit.""",0.0,0.75,Neutral
182,YLKI: Kenaikan Tarif Tol Dalam Kota Cuma Untungkan Jasa Marga Kenaikan tarif tol seharusnya dibarengi dengan kelancaran lalu-lintas dan kecepatan kendaraan di jalan tol.,0.2,0.75,Positive
183,"Bentang Utama Jembatan Holtekamp Siap Dikirim ke Jayapura ""Untuk Holtekamp, perangkaian konstruksi dilakukan di tempat berbeda yaitu di PT PAL Indonesia Surabaya""",0.12222222222222223,0.4777777777777777,Positive
184,Pemerintah Siapkan Hunian Sampai Air Bantu Korban Gunung Agung Di lokasi UPTD Pembenihan Rendang telah terpasang 6 WC knockdown dan 5 toilet permanen dan 3 toilet semi permanen.,0.0,0.0,Neutral
185,"Jokowi Resmikan Bandara Silangit, Wisman ke Danau Toba Makin Mudah Presiden Joko Widodo hari ini, Jumat (24/11/2017) meresmikan pengoperasian Bandar Udara Internasional Silangit.",0.0,0.0,Neutral
186,Dana Pembangunan Tol Cisumdawu Kembali Pinjam dari Tiongkok Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) kembali mendapatkan pinjaman dari China Exim Bank,0.0,0.06666666666666667,Neutral
187,Ini Penampakan Renovasi Stadiun GBK Untuk Asian Games 2018 Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) menargetkan seluruh venue olahraga untuk Asian Games XVIII selesai akhir Desember 2017.,0.0,0.03333333333333333,Neutral
188,4 Fakta yang Perlu Diketahui soal Uang Elektronik untuk Pembayaran Tol Apa saja yang perlu kita ketahui soal kartu uang elektronik ini? Simak fakta berikut.,0.0,0.1,Neutral
189,"Realisasi Penyerapan Anggaran Kementerian PUPR Lebih Cepat Sementara progres fisik dilapangan sudah menyentuh level 73,92 persen. Angka tersebut lebih tinggi 12,92 persen",0.125,0.3214285714285714,Positive
190,Kompetensi Pekerja Konstruksi Cegah Tenaga Kerja Asing Masuk Pembangunan infrastruktur kata Rivai juga harus didukung dengan kesiapan rantai pasok sumber daya konstruksi.,0.1875,0.4125,Positive
191,"Pemprov DKI Mendapat Tawaran Kerja Sama Dengan Kementrian PUPR Bahas Soal Rumah Dp 0 Rupiah Gubernur DKI Jakarta, Anies Baswedan mengatakan Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) menawarkan kerjasama soal hunian terjangkau di",0.0,0.06666666666666667,Neutral
192,"Kementerian PUPR Ajak 27 Pemda Bangun Kota Layak Huni Hal ini berdasarkan konsep pembangunana inovatif, kreatif dan terpadu sesuai dengan rencana tata ruang wilayah (RTRW).",0.3333333333333333,0.6666666666666666,Positive
193,Kontraktor Lokal Didorong Jadi Investor Proyek Infrastruktur Karena hal ini didukung oleh iklim investasi di Indonesia sangat kondusif dan membaiknya peringkat kemudahan bisnis dan daya saing.,0.1,0.15,Positive
194,"Proyek Kementerian PUPR Buka 263.646 Lapangan Kerja pada Tahun 2018 “Program padat karya tahun 2018 mampu menyerap 263.646 orang tenaga kerja,” kata Menteri PUPR Basuki Hadimuljono di Jakarta, Minggu (5/11/2017).",0.5,0.625,Positive
195,Kementerian PUPR Segera Rampungkan Kajian Gedung DPR Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) akan menyelesaikan kajian pembangunan gedung Nusantara I DPR.,0.025,0.15000000000000002,Positive
196,Tol Becakayu Mulai Beroperasi Pengguna Tol Becakayu tidak perlu membayar selama dua pekan ke depan. Konsorsium operator jalan tol masih menunggu amandemen dari pemerintah.,0.0,0.0,Neutral
197,"Sandiaga Uno Tegaskan Penghentian Proyek Reklamasi Sudah Final Wakil Gubernur DKI Jakarta, Sandiaga Uno menegaskan rencana penghentian reklamasi teluk Jakarta sudah final.",0.0,1.0,Neutral
198,Ini Jawaban Sandiaga Uno Saat Dicecar Soal Program Rumah DP 0 Persen Wakil Gubernur DKI Jakarta Sandiaga Uno mengaku telah membentuk tim khusus untuk mengkaji aspek regulasi terkait perwujudan program rumah DP Rp 0.,0.17857142857142858,0.4857142857142857,Positive
199,"4 Girder Jatuh di Proyek Tol Pasuruan-Probolinggo, Apa Polisi Bisa Perkarakan Kegagalan Konstruksi? ""Kalau ada kegagalan konstruksi, polisi dan jaksa tidak masuk kecuali dalam pelaksanaan konstruksi ada pidana, ada orang meninggal.""",-0.3444444444444445,0.3833333333333333,Negative
200,Kronologi Jatuhnya 4 Girder di Proyek Jalan Tol Pasuruan-Probolinggo Pemegang hak konsesi ruas tol ini adalah PT Trans Jawa Paspro Jalan Tol yang kepemilikannya 100 persen oleh PT Waskita Karya Toll Road.,0.0,0.0,Neutral
201,"Rayakan Bulan Perkotaan, Kementerian PUPR Gelar Pameran Foto Pameran foto tersebut merupakan kelanjutan dari lomba foto yang diselenggarakan Kementerian PUPR pada 1 Januari - 15 Oktober 2017.",0.0,0.0,Neutral
202,"Kementerian PUPR Hibah Rp 650 Miliar Untuk Air Minum ""Kami memberi kesempatan Pemda yang belum masuk program ini untuk ikut,"" ujar Sri Hartoyo",0.0,0.0,Neutral
203,"Kementerian PUPR Kesulitan Menata Kawasan Kota Kumuh Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) menargetkan 12,1 juta kepala keluarga terlayani fasilitas sanitasi dan persampahan.",-0.06666666666666667,0.044444444444444446,Negative
204,Kementerian PUPR Mulai Bangun Venue Olahraga dan Dermaga di Ancol Pembangunan menggunakan anggaran Kementerian PUPR dengan anggaran Rp 185 miliar. Pembangunan direncanakan akan dilaksanakan selama 8 bulan.,0.0,0.0,Neutral
205,"Kementerian PUPR Minta Tambahan Angaran ke DPR Rp 475 Miliar “Ini masih tahap awal karena akan dibahas lagi secara rinci antara Komisi V DPR RI dengan pejabat eselon I,"" ujar Basuki",0.16666666666666666,0.18888888888888888,Positive
206,Kementerian PUPR Siapkan Jembatan Bailey untuk Jalan Ambles di Lampung Jalan tersebut merupakan bagian dari Jalan Lintas Barat Sumatera menghubungkan Lampung dan Bengkulu.,0.0,0.06666666666666667,Neutral
207,"Sumatera Dijanjikan Kebagian Dana Rp 20 Triliun untuk Bangun Infrastruktur ""Dari jumlah tersebut, alokasi anggaran infrastruktur di Pulau Sumatera berkisar Rp 20,32 triliun,” kata Menteri Basuki",0.0,0.0,Neutral
208,Kementerian PUPR Keluarkan Peta Gempa Terbaru Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) baru mengeluarkan peta gempa. Tujuannya untuk mendukung pembangunan infrastruktur tangguh benca,0.16666666666666666,0.3444444444444445,Positive
209,Jalan Paralel Perbatasan di Kaltara Ditargetkan Kelar di Tahun 2019 Kalimantan Utara sebagai salah satu provinsi yang berbatasan langsung dengan Malaysia merupakan beranda depan Indonesia.,0.05,0.2,Positive
210,"Kementerian PUPR Kejar Target, Semua Tol Hanya Akan Melayani Transaksi Nontunai Pemerintah sedang mengejar sistem transaksi non tunai di semua gerbang tol. Hal itu untuk mengurangi kemacetan di mulut jalan bebas hambatan.",0.0,1.0,Neutral
211,Kementerian PUPR Punya Strategi Percepat Tol Trans Sumatera Pemerintah kabinet kerja Jokowi-JK fokus pada pembangunan infrastruktur. Salah satu proyek besarnya membangun jalan tol di Jawa dan Sumatera.,0.0625,0.5,Positive
212,Kementerian PUPR Optimis Ada 815 Ribu Rumah Murah di 2017 Hal yang dibutuhkan untuk mencapainya adalah kerjasama yang baik antara pemerintah daerah dan pengembang properti.,0.3666666666666667,0.43333333333333335,Positive
213,"Jaga Kualitas, Rumah Subsidi Akan Diberi Penilaian Pemerintah melalui Program Satu Juta Rumah berupaya meningkatkan ketersediaan rumah layak huni dan kemudahan bagi Masyarakat Berpenghasilan Rendah.",0.08333333333333333,0.4833333333333333,Positive
214,"Kementerian PUPR Siap Sukseskan Program Cetak Sawah Lingga Penegasan itu disampaikan Agung saat menerima Bupati Lingga, Kepulauan Riau, Alias Wello di ruang kerjanya.",0.2,0.5,Positive
215,Pengusaha UMKM Dapat Lapak di Tujuh Ruas Tol Baru UMKM akan diberikan tempat untuk membuka lapak di beberapa tempat istirahat tersebut dengan porsi yang sudah ditentukan.,0.06818181818181818,0.4772727272727273,Positive
216,"Kementerian PUPR Janji Tuntaskan Cek Dam Kota Padang Oktober 2017 ""Pengendali banjir dan sedimen (cek dam) Batang Kuranji segmen tengah telah mencapai progres 96 persen.""",0.0,0.0,Neutral
217,Kementerian PUPR Terus Kebut Pembangunan Infrastruktur di Banten Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) terus menggenjot pembangunan infrastruktur di Provinsi Banten,0.0,0.06666666666666667,Neutral
218,"Kementerian PUPR Amankan Jalur Mudik Idul Adha Pada akhir tahun 2018, diharapkan seluruh Tol Trans Jawa sudah tuntas tersambung.",-0.1,0.4,Negative
219,"Tim Siaga Sapta Taruna Siap Bantu Kelancaran Lalu Lintas Jelang Idul Adha Menjelang Hari Raya Idul Adha, Kementerian PUPR melalui Ditjen Bina Marga menyiagakan kembali Tim Siaga Sapta Taruna.",0.2166666666666667,0.5,Positive
220,"Lewat Pameran Foto, Kementerian PUPR Sajikan Hasil Pembangunan Perumahan Menteri Pekerjaan Umum dan Perumahan Rakyat membuka secara resmi pameran foto perumahan di Gedung Auditorium Kementerian PUPR, Jakarta.",0.0,0.06666666666666667,Neutral
221,"Kementerian PUPR Siapkan Rusun Ponpes Untuk Santri Pesantren ""Pembangunan rusun, selain untuk pekerja, MBR (Masyarakat Berpenghasilan Rendah), TNI/Polri, mahasiswa, juga santri di pondok pesantren.""",-0.008333333333333333,0.1638888888888889,Negative
222,"Hampir 40 Persen Rumah Subsidi Tidak Layak Huni dalam melaksanakan program sejuta rumah, tak hanya sekedar menyediakan hunian yang terjangkau tetapi juga layak huni.",0.05,0.7,Positive
